State,Year,Month,Date,Revenue
South Dakota,2020,May,2020-05-01,7605315.0
South Dakota,2020,June,2020-06-01,10239651.0
South Dakota,2020,July,2020-07-01,11078004.0
South Dakota,2020,August,2020-08-01,10989193.0
South Dakota,2020,September,2020-09-01,11674424.0
South Dakota,2020,October,2020-10-01,8952354.0
South Dakota,2020,November,2020-11-01,7869175.0
South Dakota,2020,December,2020-12-01,8272765.0
South Dakota,2020,YTD Total,,98550099.0
South Dakota,2021,January,2021-01-01,9512181.0
South Dakota,2021,February,2021-02-01,8612921.0
South Dakota,2021,March,2021-03-01,12628138.0
South Dakota,2021,April,2021-04-01,10638937.0
South Dakota,2021,May,2021-05-01,12126660.0
South Dakota,2021,June,2021-06-01,12559335.0
South Dakota,2021,July,2021-07-01,12688755.0
South Dakota,2021,August,2021-08-01,13195626.0
South Dakota,2021,September,2021-09-01,13656645.0
South Dakota,2021,October,2021-10-01,11709068.0
South Dakota,2021,November,2021-11-01,10265947.0
South Dakota,2021,December,2021-12-01,10094677.0
South Dakota,2021,YTD Total,,137688891.0
South Dakota,2022,January,2022-01-01,9916649.0
South Dakota,2022,February,2022-02-01,10053019.0
South Dakota,2022,March,2022-03-01,11727127.0
South Dakota,2022,April,2022-04-01,9118465.0
South Dakota,2022,May,2022-05-01,11812796.0
South Dakota,2022,June,2022-06-01,11701557.0
South Dakota,2022,July,2022-07-01,11867265.0
South Dakota,2022,August,2022-08-01,14939792.0
South Dakota,2022,September,2022-09-01,13489928.0
South Dakota,2022,October,2022-10-01,12070204.0
South Dakota,2022,November,2022-11-01,12070204.0
South Dakota,2022,December,2022-12-01,8322681.0
South Dakota,2022,YTD Total,,137089689.0
South Dakota,2023,January,2023-01-01,10400484.0
South Dakota,2023,February,2023-02-01,9669163.0
South Dakota,2023,March,2023-03-01,11873161.0
South Dakota,2023,April,2023-04-01,9544020.0
South Dakota,2023,May,2023-05-01,12587134.0
South Dakota,2023,June,2023-06-01,11734801.0
South Dakota,2023,July,2023-07-01,13491416.0
South Dakota,2023,August,2023-08-01,14860461.0
South Dakota,2023,September,2023-09-01,12927083.0
South Dakota,2023,October,2023-10-01,12314017.0
South Dakota,2023,November,2023-11-01,10614954.0
South Dakota,2023,December,2023-12-01,9605022.0
South Dakota,2023,YTD Total,,139621717.0
South Dakota,2024,January,2024-01-01,10177999.0
South Dakota,2024,February,2024-02-01,10715213.0
South Dakota,2024,March,2024-03-01,11498265.0
South Dakota,2024,April,2024-04-01,10717413.0
South Dakota,2024,May,2024-05-01,12801068.0
South Dakota,2024,June,2024-06-01,12192438.0
South Dakota,2024,July,2024-07-01,14480014.0
South Dakota,2024,August,2024-08-01,14274834.0
South Dakota,2024,September,2024-09-01,14293765.0
South Dakota,2024,YTD Total,,111151009.0
United States,2012,January,2012-01-01,3085344729.0
United States,2012,February,2012-02-01,3235356049.0
United States,2012,March,2012-03-01,3302914284.0
United States,2012,April,2012-04-01,3082121750.0
United States,2012,May,2012-05-01,3116859617.0
United States,2012,June,2012-06-01,3128769799.0
United States,2012,July,2012-07-01,3396714600.0
United States,2012,August,2012-08-01,3185667731.0
United States,2012,September,2012-09-01,3153425992.0
United States,2012,October,2012-10-01,3076196534.0
United States,2012,November,2012-11-01,2864750526.0
United States,2012,December,2012-12-01,3195179121.0
United States,2012,YTD Total,,37823300732.0
United States,2013,January,2013-01-01,2993640366.0
United States,2013,February,2013-02-01,3286154009.0
United States,2013,March,2013-03-01,3510669196.0
United States,2013,April,2013-04-01,3174631260.0
United States,2013,May,2013-05-01,3291638752.0
United States,2013,June,2013-06-01,3076064942.0
United States,2013,July,2013-07-01,3331424661.0
United States,2013,August,2013-08-01,3399115093.0
United States,2013,September,2013-09-01,3155337554.0
United States,2013,October,2013-10-01,3149286711.0
United States,2013,November,2013-11-01,3118857333.0
United States,2013,December,2013-12-01,3187480785.0
United States,2013,YTD Total,,38668310036.0
United States,2014,January,2014-01-01,3238419771.0
United States,2014,February,2014-02-01,3196980717.0
United States,2014,March,2014-03-01,3491566662.0
United States,2014,April,2014-04-01,3327985169.0
United States,2014,May,2014-05-01,3576064487.0
United States,2014,June,2014-06-01,3170290233.0
United States,2014,July,2014-07-01,3489424067.0
United States,2014,August,2014-08-01,3387410645.0
United States,2014,September,2014-09-01,3236856108.0
United States,2014,October,2014-10-01,3286306290.0
United States,2014,November,2014-11-01,3196025179.0
United States,2014,December,2014-12-01,3375105609.0
United States,2014,YTD Total,,39972434937.0
United States,2016,January,2016-01-01,3262555520.0
United States,2016,February,2016-02-01,3456671240.0
United States,2016,March,2016-03-01,3480831040.0
United States,2016,April,2016-04-01,3446699138.0
United States,2016,May,2016-05-01,3447726211.0
United States,2016,June,2016-06-01,3248576333.0
United States,2016,July,2016-07-01,3654909215.0
United States,2016,August,2016-08-01,3285046825.0
United States,2016,September,2016-09-01,3319738928.0
United States,2016,October,2016-10-01,3374580172.0
United States,2016,November,2016-11-01,3188573951.0
United States,2016,December,2016-12-01,3381054689.0
United States,2016,YTD Total,,40546963263.0
United States,2017,January,2017-01-01,3383431295.0
United States,2017,February,2017-02-01,3412302028.0
United States,2017,March,2017-03-01,3768689411.0
United States,2017,April,2017-04-01,3523191641.0
United States,2017,May,2017-05-01,3597893881.0
United States,2017,June,2017-06-01,3379451878.0
United States,2017,July,2017-07-01,3714785043.0
United States,2017,August,2017-08-01,3509298832.0
United States,2017,September,2017-09-01,3503289411.0
United States,2017,October,2017-10-01,3441811989.0
United States,2017,November,2017-11-01,3336292534.0
United States,2017,December,2017-12-01,3503748620.0
United States,2017,YTD Total,,42074186564.0
United States,2018,January,2018-01-01,3327655227.0
United States,2018,February,2018-02-01,3468255030.0
United States,2018,March,2018-03-01,3949462834.0
United States,2018,April,2018-04-01,3626728151.0
United States,2018,May,2018-05-01,3722013966.0
United States,2018,June,2018-06-01,3577608547.0
United States,2018,July,2018-07-01,3739246148.0
United States,2018,August,2018-08-01,3658161886.0
United States,2018,September,2018-09-01,3654131585.0
United States,2018,October,2018-10-01,3622464557.0
United States,2018,November,2018-11-01,3499522888.0
United States,2018,December,2018-12-01,3704215795.0
United States,2018,YTD Total,,43549466613.0
United States,2019,January,2019-01-01,3436976555.0
United States,2019,February,2019-02-01,3567935728.0
United States,2019,March,2019-03-01,4145693714.0
United States,2019,April,2019-04-01,3707548369.0
United States,2019,May,2019-05-01,3866306237.0
United States,2019,June,2019-06-01,3815093515.0
United States,2019,July,2019-07-01,3898189669.0
United States,2019,August,2019-08-01,3910152085.0
United States,2019,September,2019-09-01,3854819312.0
United States,2019,October,2019-10-01,3824275618.0
United States,2019,November,2019-11-01,3771142229.0
United States,2019,December,2019-12-01,3975521533.0
United States,2019,YTD Total,,45773654564.0
United States,2020,January,2020-01-01,3863970741.0
United States,2020,February,2020-02-01,3932777404.0
United States,2020,March,2020-03-01,2007425625.0
United States,2020,April,2020-04-01,135383946.0
United States,2020,May,2020-05-01,359054731.0
United States,2020,June,2020-06-01,1845774016.0
United States,2020,July,2020-07-01,3023771423.0
United States,2020,August,2020-08-01,3167916445.0
United States,2020,September,2020-09-01,3342924609.0
United States,2020,October,2020-10-01,3579150938.0
United States,2020,November,2020-11-01,3109928966.0
United States,2020,December,2020-12-01,2752978648.0
United States,2020,YTD Total,,31121057492.0
United States,2021,January,2021-01-01,3413920045.0
United States,2021,February,2021-02-01,3335031757.0
United States,2021,March,2021-03-01,4637711898.0
United States,2021,April,2021-04-01,4611958727.0
United States,2021,May,2021-05-01,4829969675.0
United States,2021,June,2021-06-01,4654282942.0
United States,2021,July,2021-07-01,5064806582.0
United States,2021,August,2021-08-01,4573894910.0
United States,2021,September,2021-09-01,4602546393.0
United States,2021,October,2021-10-01,4744393658.0
United States,2021,November,2021-11-01,4863127085.0
United States,2021,December,2021-12-01,4631189436.0
United States,2021,YTD Total,,53962833108.0
United States,2022,January,2022-01-01,4439249647.0
United States,2022,February,2022-02-01,4476833182.0
United States,2022,March,2022-03-01,5384492543.0
United States,2022,April,2022-04-01,5033512818.0
United States,2022,May,2022-05-01,5157030788.0
United States,2022,June,2022-06-01,4755177878.0
United States,2022,July,2022-07-01,5153973525.0
United States,2022,August,2022-08-01,4937901237.0
United States,2022,September,2022-09-01,5178307983.0
United States,2022,October,2022-10-01,5268894585.0
United States,2022,November,2022-11-01,4919154170.0
United States,2022,December,2022-12-01,5243091625.0
United States,2022,YTD Total,,59947619981.0
United States,2023,January,2023-01-01,5476666926.0
United States,2023,February,2023-02-01,5159221871.0
United States,2023,March,2023-03-01,5891216521.0
United States,2023,April,2023-04-01,5367791894.0
United States,2023,May,2023-05-01,5469002171.0
United States,2023,June,2023-06-01,5122559106.0
United States,2023,July,2023-07-01,5519978064.0
United States,2023,August,2023-08-01,5189613043.0
United States,2023,September,2023-09-01,5491385989.0
United States,2023,October,2023-10-01,5454787213.0
United States,2023,November,2023-11-01,5423842664.0
United States,2023,December,2023-12-01,6055592732.0
United States,2023,YTD Total,,65621658195.0
United States,2024,January,2024-01-01,5538416244.0
United States,2024,February,2024-02-01,5511468317.0
United States,2024,March,2024-03-01,6025462122.0
United States,2024,April,2024-04-01,5607106428.0
United States,2024,May,2024-05-01,5871303891.0
United States,2024,June,2024-06-01,5422498256.0
United States,2024,July,2024-07-01,5581438600.0
United States,2024,August,2024-08-01,5527202742.0
United States,2024,September,2024-09-01,5829801389.0
United States,2024,YTD Total,,50914697989.0
Virginia,2022,January,2022-01-01,
Virginia,2022,February,2022-02-01,
Virginia,2022,March,2022-03-01,
Virginia,2022,April,2022-04-01,
Virginia,2022,May,2022-05-01,
Virginia,2022,June,2022-06-01,
Virginia,2022,July,2022-07-01,11717478.46
Virginia,2022,August,2022-08-01,14279379.46
Virginia,2022,September,2022-09-01,14305177.05
Virginia,2022,October,2022-10-01,14144159.77
Virginia,2022,November,2022-11-01,12650361.22
Virginia,2022,December,2022-12-01,14879036.78
Virginia,2022,YTD Total,,81975592.74
Virginia,2023,January,2023-01-01,22758687.0
Virginia,2023,February,2023-02-01,38433451.0
Virginia,2023,March,2023-03-01,37976285.0
Virginia,2023,April,2023-04-01,35600103.0
Virginia,2023,May,2023-05-01,46169001.0
Virginia,2023,June,2023-06-01,52401316.0
Virginia,2023,July,2023-07-01,57875030.0
Virginia,2023,August,2023-08-01,55468403.0
Virginia,2023,September,2023-09-01,52746817.0
Virginia,2023,October,2023-10-01,50362561.0
Virginia,2023,November,2023-11-01,51197471.0
Virginia,2023,December,2023-12-01,59436471.0
Virginia,2023,YTD Total,,560425594.0
Virginia,2024,January,2024-01-01,53743541.0
Virginia,2024,February,2024-02-01,57629364.0
Virginia,2024,March,2024-03-01,65567042.0
Virginia,2024,April,2024-04-01,60234206.0
Virginia,2024,May,2024-05-01,63116509.0
Virginia,2024,June,2024-06-01,59743889.0
Virginia,2024,July,2024-07-01,59560722.0
Virginia,2024,August,2024-08-01,63480848.0
Virginia,2024,September,2024-09-01,57134752.0
Virginia,2024,YTD Total,,540210873.0
West Virginia,2012,January,2012-01-01,54847175.0
West Virginia,2012,February,2012-02-01,64905481.0
West Virginia,2012,March,2012-03-01,82029668.0
West Virginia,2012,April,2012-04-01,63533603.0
West Virginia,2012,May,2012-05-01,61945835.0
West Virginia,2012,June,2012-06-01,71490645.0
West Virginia,2012,July,2012-07-01,72920988.0
West Virginia,2012,August,2012-08-01,68483694.0
West Virginia,2012,September,2012-09-01,66433235.0
West Virginia,2012,October,2012-10-01,63040222.0
West Virginia,2012,November,2012-11-01,62408653.0
West Virginia,2012,December,2012-12-01,73479122.0
West Virginia,2012,YTD Total,,805518320.0
West Virginia,2013,January,2013-01-01,63624296.0
West Virginia,2013,February,2013-02-01,65345043.0
West Virginia,2013,March,2013-03-01,83640706.0
West Virginia,2013,April,2013-04-01,66577098.0
West Virginia,2013,May,2013-05-01,66800831.0
West Virginia,2013,June,2013-06-01,79893230.0
West Virginia,2013,July,2013-07-01,60197443.0
West Virginia,2013,August,2013-08-01,72090634.0
West Virginia,2013,September,2013-09-01,55980784.0
West Virginia,2013,October,2013-10-01,55248453.0
West Virginia,2013,November,2013-11-01,65003925.0
West Virginia,2013,December,2013-12-01,49693132.0
West Virginia,2013,YTD Total,,784095574.0
West Virginia,2014,January,2014-01-01,58845046.0
West Virginia,2014,February,2014-02-01,50440346.0
West Virginia,2014,March,2014-03-01,54600175.0
West Virginia,2014,April,2014-04-01,53901747.0
West Virginia,2014,May,2014-05-01,63911692.0
West Virginia,2014,June,2014-06-01,56709144.0
West Virginia,2014,July,2014-07-01,50580077.0
West Virginia,2014,August,2014-08-01,62170131.0
West Virginia,2014,September,2014-09-01,51013543.0
West Virginia,2014,October,2014-10-01,58725320.0
West Virginia,2014,November,2014-11-01,49548527.0
West Virginia,2014,December,2014-12-01,45363052.0
West Virginia,2014,YTD Total,,655808800.0
West Virginia,2015,January,2015-01-01,58845046.0
West Virginia,2015,February,2015-02-01,50440346.0
West Virginia,2015,March,2015-03-01,54600175.0
West Virginia,2015,April,2015-04-01,53901747.0
West Virginia,2015,May,2015-05-01,63911692.0
West Virginia,2015,June,2015-06-01,56709144.0
West Virginia,2015,July,2015-07-01,50580077.0
West Virginia,2015,August,2015-08-01,62170131.0
West Virginia,2015,September,2015-09-01,51013543.0
West Virginia,2015,October,2015-10-01,58725320.0
West Virginia,2015,November,2015-11-01,49548527.0
West Virginia,2015,December,2015-12-01,45363052.0
West Virginia,2015,YTD Total,,655808800.0
West Virginia,2016,January,2016-01-01,54529203.0
West Virginia,2016,February,2016-02-01,50593210.0
West Virginia,2016,March,2016-03-01,53301692.0
West Virginia,2016,April,2016-04-01,61491716.0
West Virginia,2016,May,2016-05-01,51646928.0
West Virginia,2016,June,2016-06-01,54359938.0
West Virginia,2016,July,2016-07-01,56384937.0
West Virginia,2016,August,2016-08-01,49997955.0
West Virginia,2016,September,2016-09-01,50058485.0
West Virginia,2016,October,2016-10-01,56853651.0
West Virginia,2016,November,2016-11-01,48355029.0
West Virginia,2016,December,2016-12-01,50958128.0
West Virginia,2016,YTD Total,,638530871.0
West Virginia,2017,January,2017-01-01,46229285.0
West Virginia,2017,February,2017-02-01,48229985.0
West Virginia,2017,March,2017-03-01,49422572.0
West Virginia,2017,April,2017-04-01,59340681.0
West Virginia,2017,May,2017-05-01,49652245.0
West Virginia,2017,June,2017-06-01,55161579.0
West Virginia,2017,July,2017-07-01,51762435.0
West Virginia,2017,August,2017-08-01,46663787.0
West Virginia,2017,September,2017-09-01,47868871.0
West Virginia,2017,October,2017-10-01,46099704.0
West Virginia,2017,November,2017-11-01,44664362.0
West Virginia,2017,December,2017-12-01,42032341.0
West Virginia,2017,YTD Total,,587127848.0
West Virginia,2018,January,2018-01-01,46382645.0
West Virginia,2018,February,2018-02-01,47217576.0
West Virginia,2018,March,2018-03-01,55732791.0
West Virginia,2018,April,2018-04-01,50850294.0
West Virginia,2018,May,2018-05-01,52500114.0
West Virginia,2018,June,2018-06-01,51343391.0
West Virginia,2018,July,2018-07-01,54801187.0
West Virginia,2018,August,2018-08-01,52277035.0
West Virginia,2018,September,2018-09-01,52479069.0
West Virginia,2018,October,2018-10-01,50874113.0
West Virginia,2018,November,2018-11-01,48673149.0
West Virginia,2018,December,2018-12-01,49595399.0
West Virginia,2018,YTD Total,,612726764.0
West Virginia,2019,January,2019-01-01,48087707.0
West Virginia,2019,February,2019-02-01,48257018.0
West Virginia,2019,March,2019-03-01,54644580.0
West Virginia,2019,April,2019-04-01,50005494.0
West Virginia,2019,May,2019-05-01,56390501.0
West Virginia,2019,June,2019-06-01,51148234.0
West Virginia,2019,July,2019-07-01,49978532.0
West Virginia,2019,August,2019-08-01,54143838.0
West Virginia,2019,September,2019-09-01,52929603.0
West Virginia,2019,October,2019-10-01,52995717.0
West Virginia,2019,November,2019-11-01,48493034.0
West Virginia,2019,December,2019-12-01,50605349.0
West Virginia,2019,YTD Total,,617679606.0
West Virginia,2020,January,2020-01-01,53111413.0
West Virginia,2020,February,2020-02-01,48516210.0
West Virginia,2020,March,2020-03-01,25392164.0
West Virginia,2020,April,2020-04-01,30643.0
West Virginia,2020,May,2020-05-01,1317915.0
West Virginia,2020,June,2020-06-01,38969950.0
West Virginia,2020,July,2020-07-01,32807687.0
West Virginia,2020,August,2020-08-01,42991838.0
West Virginia,2020,September,2020-09-01,46372681.0
West Virginia,2020,October,2020-10-01,53308673.0
West Virginia,2020,November,2020-11-01,39131013.0
West Virginia,2020,December,2020-12-01,49498426.0
West Virginia,2020,YTD Total,,431448614.0
West Virginia,2021,January,2021-01-01,37987765.0
West Virginia,2021,February,2021-02-01,37783010.0
West Virginia,2021,March,2021-03-01,54148796.0
West Virginia,2021,April,2021-04-01,53598417.0
West Virginia,2021,May,2021-05-01,50594893.0
West Virginia,2021,June,2021-06-01,58087514.0
West Virginia,2021,July,2021-07-01,61163429.0
West Virginia,2021,August,2021-08-01,55633885.0
West Virginia,2021,September,2021-09-01,60270879.0
West Virginia,2021,October,2021-10-01,57979630.0
West Virginia,2021,November,2021-11-01,61297349.0
West Virginia,2021,December,2021-12-01,55405540.0
West Virginia,2021,YTD Total,,643951106.0
West Virginia,2022,January,2022-01-01,52898370.0
West Virginia,2022,February,2022-02-01,56902161.0
West Virginia,2022,March,2022-03-01,66779000.0
West Virginia,2022,April,2022-04-01,51266286.0
West Virginia,2022,May,2022-05-01,62159083.0
West Virginia,2022,June,2022-06-01,59829895.0
West Virginia,2022,July,2022-07-01,64884459.0
West Virginia,2022,August,2022-08-01,63786500.0
West Virginia,2022,September,2022-09-01,65049311.0
West Virginia,2022,October,2022-10-01,62996497.0
West Virginia,2022,November,2022-11-01,66583662.0
West Virginia,2022,December,2022-12-01,66609061.0
West Virginia,2022,YTD Total,,739744284.0
West Virginia,2023,January,2023-01-01,65482467.0
West Virginia,2023,February,2023-02-01,63999603.0
West Virginia,2023,March,2023-03-01,75866420.0
West Virginia,2023,April,2023-04-01,63948830.0
West Virginia,2023,May,2023-05-01,66063332.0
West Virginia,2023,June,2023-06-01,63773988.0
West Virginia,2023,July,2023-07-01,66440750.0
West Virginia,2023,August,2023-08-01,65191963.0
West Virginia,2023,September,2023-09-01,59785822.0
West Virginia,2023,October,2023-10-01,65758333.0
West Virginia,2023,November,2023-11-01,63690186.0
West Virginia,2023,December,2023-12-01,67134769.0
West Virginia,2023,YTD Total,,787136461.0
West Virginia,2024,January,2024-01-01,69702592.0
West Virginia,2024,February,2024-02-01,67694142.0
